Wall time,Step,Value
1746118060.6857321,1,0.0
1746118068.26555,2,0.0
1746118076.131351,3,0.0
1746118084.170255,4,0.0
1746118092.537441,5,0.0
1746118106.3227875,6,0.0
1746118116.6818593,7,0.0
1746118128.5800986,8,0.0
1746118141.577499,9,0.0010010009864345193
1746118156.3256824,10,0.0010152284521609545
1746118177.2621052,11,0.0
1746118195.2403727,12,0.0
1746118214.4542437,13,0.0
1746118233.8733335,14,0.0
1746118254.1865706,15,0.0021482277661561966
1746118279.381513,16,0.0
1746118300.6181486,17,0.0
1746118322.9890268,18,0.0
1746118346.2095563,19,0.0
1746118370.3704262,20,0.0
1746118400.0541093,21,0.0
1746118426.5661366,22,0.004431314766407013
1746118453.734934,23,0.004966887645423412
1746118480.9277318,24,0.00917431153357029
1746118508.0077152,25,0.012219959869980812
1746118539.4824939,26,0.007142857648432255
1746118566.5783179,27,0.01550387591123581
1746118593.604507,28,0.014164306223392487
1746118620.3156073,29,0.030030030757188797
1746118647.165287,30,0.03896103799343109
1746118678.324298,31,0.054744526743888855
1746118705.2172067,32,0.06329113245010376
1746118732.0716162,33,0.08849557489156723
1746118758.9941692,34,0.07425742596387863
1746118785.9141994,35,0.08421052992343903
1746118817.3050003,36,0.09604519605636597
1746118844.327046,37,0.1139240562915802
1746118871.4217277,38,0.15853658318519592
1746118898.6841278,39,0.17391304671764374
1746118926.4336839,40,0.14482758939266205
1746118957.7388082,41,0.17142857611179352
1746118984.844202,42,0.1472868174314499
1746119012.5085566,43,0.1600000113248825
1746119040.3825042,44,0.1854838728904724
1746119068.2230911,45,0.23622047901153564
1746119100.237179,46,0.22500000894069672
1746119128.5653799,47,0.17592592537403107
1746119155.9967673,48,0.19417476654052734
1746119183.8558414,49,0.2612612545490265
1746119211.8122118,50,0.1881188154220581
1746119244.2964234,51,0.19607843458652496
1746119272.4555385,52,0.2380952537059784
1746119299.6590693,53,0.24752475321292877
1746119327.896842,54,0.29999998211860657
1746119355.8534756,55,0.27835050225257874
1746119388.239512,56,0.3461538553237915
1746119415.9420354,57,0.25581395626068115
1746119444.1381264,58,0.23863637447357178
1746119472.1033592,59,0.35353535413742065
1746119499.3948648,60,0.2934782803058624
1746119531.405824,61,0.2380952388048172
1746119559.2117994,62,0.22500000894069672
1746119586.2313318,63,0.19736842811107635
1746119613.8746836,64,0.2906976640224457
1746119641.5996478,65,0.28735631704330444
1746119672.7700317,66,0.3068181872367859
1746119700.0093143,67,0.24358974397182465
1746119727.035891,68,0.28735631704330444
1746119754.2142558,69,0.27710843086242676
1746119781.3972774,70,0.302325576543808
1746119813.1403232,71,0.3103448152542114
1746119840.7738655,72,0.31111112236976624
1746119868.219928,73,0.34408602118492126
1746119895.3375998,74,0.3222222328186035
1746119922.8330827,75,0.30337080359458923
1746119954.6048932,76,0.35483869910240173
1746119981.5368903,77,0.3186813294887543
1746120009.0734076,78,0.3294117748737335
1746120036.2216995,79,0.3854166865348816
1746120063.472929,80,0.3214285671710968
1746120095.853793,81,0.3255814015865326
1746120123.2661598,82,0.3604651093482971
1746120150.6681204,83,0.3777777850627899
1746120177.8295147,84,0.3777777850627899
1746120204.960097,85,0.2926829159259796
1746120236.4297304,86,0.3448275923728943
1746120263.4385355,87,0.37362638115882874
1746120290.807301,88,0.3595505654811859
1746120318.0193686,89,0.3372093141078949
1746120345.3360987,90,0.378947377204895
1746120376.872172,91,0.3253012001514435
1746120404.5246356,92,0.3604651093482971
1746120431.6232169,93,0.3294117748737335
1746120459.0110097,94,0.37634408473968506
1746120486.171796,95,0.32967033982276917
1746120517.9618933,96,0.3478260934352875
1746120545.1641004,97,0.3617021143436432
